id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:1900376	regulation of secondary metabolite biosynthetic process	0.00334359728350564	28	0.627047116786082	0.996949178509923	1	189900	12	16	1.29914229471316	0.124706756765872	0.295015238020756	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0030178	negative regulation of Wnt signaling pathway	0.0261439994502507	300	0.859221897568387	0.997020731411254	1	107867	133	171	1.34725867599883	2.56300546822971e-08	5.40314379373845e-07	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	0.0050010200230503	46	0.688740062927283	0.997023620760012	1	137503	21	45	0.8083552055993	0.950252537314311	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.0218605718793436	247	0.846041257076729	0.997045744110023	1	109567	109	139	1.35833582852503	2.13768818758181e-07	3.78808968892603e-06	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0019883	antigen processing and presentation of endogenous antigen	0.000997695748975508	5	0.375256298337746	0.997050668403394	1	58258	4	27	0.256620700190254	0.999999359865749	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0030072	peptide hormone secretion	0.0287254746083704	332	0.865420101279917	0.99706721627405	1	114279	155	248	1.08261857892763	0.0707151912545758	0.192509962451627	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0060048	cardiac muscle contraction	0.0184409174387308	205	0.832391132910928	0.997081654880046	1	116032	92	141	1.13022308381665	0.0409782279718529	0.133659982243863	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0034982	mitochondrial protein processing	0.00156550022898777	10	0.478302853867906	0.997092628883066	1	171934	7	13	0.932717544922269	0.716308474629908	0.868397200333907	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0061548	ganglion development	0.00363399381005918	31	0.638753978630166	0.997100448658585	1	195787	11	17	1.1208286464192	0.373091986676012	0.57064284916857	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0097484	dendrite extension	0.00598869418716597	57	0.712686983500374	0.99711527303595	1	165261	27	36	1.29914229471316	0.0244322009250097	0.0917977206835637	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0042744	hydrogen peroxide catabolic process	0.0018840637405694	13	0.516658844640912	0.997143483002203	1	49201	8	31	0.447016703557217	0.99992688929174	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0071313	cellular response to caffeine	0.00178042646026501	12	0.504676768605824	0.997154202326984	1	57366	7	11	1.10230255308995	0.470359291529821	0.677859096851952	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0070471	uterine smooth muscle contraction	0.00134949218396445	8	0.443890367741729	0.997161370626248	1	139006	6	10	1.03931383577053	0.575292607705537	0.764704057982869	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0070472	regulation of uterine smooth muscle contraction	0.00134949218396445	8	0.443890367741729	0.997161370626248	1	139006	6	10	1.03931383577053	0.575292607705537	0.764704057982869	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0008585	female gonad development	0.0147479314196151	160	0.812353359614688	0.997183374983131	1	126795	66	106	1.07853322579961	0.198372256422255	0.384610332915788	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0048672	positive regulation of collateral sprouting	0.00167710371611586	11	0.491121414893089	0.997200028704091	1	166658	5	10	0.866094863142107	0.79339408944043	0.916913315085153	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0001738	morphogenesis of a polarized epithelium	0.00765930361673442	76	0.742985630535648	0.997213221330787	1	94654	36	56	1.11355053832557	0.19575071034702	0.384610332915788	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0070445	regulation of oligodendrocyte progenitor proliferation	0.0012388316244879	7	0.423098868900496	0.997215236712453	1	28256	6	7	1.48473405110076	0.130859155438368	0.295520715408176	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0006941	striated muscle contraction	0.0226985561085715	257	0.847795289199247	0.997221256989161	1	101058	119	188	1.09643924163735	0.0688532150499982	0.188039140910317	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0046148	pigment biosynthetic process	0.0059110364359009	56	0.709382545362857	0.997249324441804	1	107723	32	55	1.00781947711082	0.530183023201875	0.733142552590038	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:1902732	positive regulation of chondrocyte proliferation	0.00124099457116587	7	0.422361444004205	0.997268288626165	1	202298	4	8	0.866094863142107	0.789274122090411	0.916483138104983	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0086004	regulation of cardiac muscle cell contraction	0.00537872143792488	50	0.696060612077906	0.997273765405532	1	192553	24	35	1.1877872408806	0.128910705852272	0.295520715408176	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0060231	mesenchymal to epithelial transition	0.00336432535229928	28	0.623183793708629	0.997288605303487	1	129489	13	19	1.18518244429973	0.240869117955872	0.44555841378524	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0061044	negative regulation of vascular wound healing	0.00112623482945828	6	0.398913196965792	0.997296249597379	1	56749	2	5	0.692875890513686	0.894388608207777	0.98179711397337	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0009948	anterior/posterior axis specification	0.00766800442206789	76	0.742142572422868	0.99730595730317	1	97267	41	59	1.20372506402801	0.0429071234828807	0.138216812152795	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0120197	mucociliary clearance	0.00146671851547823	9	0.459464373987538	0.997315688198226	1	27602	5	10	0.866094863142107	0.79339408944043	0.916913315085153	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
